surah_no,ayat,translator,text
26,1,lings,Verily it is a revelation from the Lord of the Worlds. [SQCI]
26,2,lings,Which the faithful Spirit hath brought down. [SQCI]
26,3,lings,Upon thy heart for thee to be a warner. [SQCI]
26,4,lings,Warn thy family who are thy nearest of kin. [M]
26,5,lings,Lower thy wing unto those that follow thee.... [WS]
26,6,lings,Sources Used
26,7,lings,• Unpublished Material (1938-2005) [UM]
26,8,lings,BOOKS
26,9,lings,• The Book of Certainty (1952) [BC]
26,10,lings,• A Sufi Saint of the Twentieth Century (1961) [SS]
26,11,lings,• What is Sufism (1975) [WS]
26,12,lings,• The Quranic Art of Calligraphy and Illumination (1976) [QACI]
26,13,lings,• Muhammad (1983) [M]
26,14,lings,• Symbol and Archetype (1991) [SA]
26,15,lings,• Sufi Poems (2004) [SP]
26,16,lings,• Mecca (2004) [Mec.]
26,17,lings,• Return to the Spirit (2005) [RS]
26,18,lings,• Splendours of Qur’an Calligraphy and Illumination (2005) [SQCI]
26,19,lings,ARTICLES
26,20,lings,• “Proofs of Islam”(1954). Islamic Cultural Centre. [PI]
26,21,lings,"• “The Islamic and Christian Conceptions of the March of Time” (1954) The Islamic Quarterly, Vol.1 No.4. [ICCT]"
26,22,lings,"• “The Origins of Sufism (1956) The Islamic Quarterly, Vol.III No.1 [OS]"
26,23,lings,• “Sufism”: Religion in the Middle East (1969); ed.A.J. Arberry [S]
26,24,lings,• “Sufi Answers to Questions On Ultimate Reality”: Studies in Comparative Religions 1979 Summer/Autumn [SCR-SA]
26,25,lings,• “The Nature and Origin of Sufism”: Islamic Spirituality (1985) [NOS]
26,26,lings,"• “Mystical Poetry”: The Cambridge History of Arabic Literature, Vol.2 (1990) [MP]"
26,27,lings,LECTURES
26,28,lings,• “The Quranic Doctrine of the Afterlife” [L-QD]
26,29,lings,• “The Quranic Origins of Sufism” [L-QOS]
26,30,lings,• “Human Origins and Destinies According to the Great Religions of the World” [L-HOD]
26,31,lings,• “Metaphysics and the Perennial Philosophy” [L-MPP]
26,32,lings,• “An Introduction to Islam” [L-II]
26,33,lings,• “The Universality of the Quran” [L-UQ]
26,34,lings,• Private Talks [L-PT]
26,35,lings,Books without Quranic Ayaat
26,36,lings,• Collected Poems
26,37,lings,• Ancient Beliefs and Modern Superstitions
26,38,lings,• The Eleventh Hour
26,39,lings,• The Secret of Shakespeare
26,40,lings,Articles without Quranic Ayaat
26,41,lings,• “Signs of the Times”: Studies in Comparative Religions 1970 Winter
26,42,lings,"• “Ibn Aliwah” Encyclopedia of Islam, Second Edition"
26,43,lings,"• “Kabd” Encyclopedia of Islam, Second Edition"
27,1,lings,Moses said to his household: Verily beyond all doubt I have seen a fire. I will bring you tidings of it or I will bring you a flaming brand that ye may warm yourselves. [BC]
27,2,lings,"Then when he reached it he was called: Blessed is He who is in the fire and He who is about it, and Glory be to God the Lord of the worlds. [BC]"
27,3,lings,"She said: Ye lords, there hath been cast down before me a noble letter. [UM]"
27,4,lings,"It is from Solomon, and it is in the Name of God, the All-Merciful the Meed-Giver of Mercy. [UM]"
27,5,lings,"He (Solomon) said: Ye Lords, which of you will bring me her throne ere they come unto me in surrender. [UM]"
27,6,lings,Which of you will bring me her throne before they come unto me in surrender. [SA]
27,7,lings,"Said a demon from among the jinn: I will bring it thee ere thou canst rise from thy seat, for verily even such is my strength, such my trustiness. [UM]"
27,8,lings,"Said he that had lore from the scriptures: I will bring it thee ere thy glance can return unto thee. And Solomon, seeing it firm-set in his presence said: this is of the Favour of my Lord....[UM]"
27,9,lings,"He (Solomon) said: Disguise for her her throne, that we may see if she will be guided or if she be of those that receive not guidance. [UM]"
27,10,lings,"Disguise her throne for her; we shall see if she is on the right path, or if she is of those who are not rightly guided. [SA]"
27,11,lings,"Then when she came was it said unto her: Is thy throne such as this? She said: It is as if it were indeed my throne. And (Solomon pondered in his heart): The lore unto us was given ere it was given unto her, and before God our surrender had we made. [UM]"
27,12,lings,And when she came it was said unto her: Is thy throne like unto this? She said: It is as if it were it. And (Solomon reflected) we had been given the knowledge before her and had surrendered unto God. [SA]
27,13,lings,And that which she had been wont to worship in the place of God was as a stumbling block before her. Verily she came of an infidel folk. [UM]
27,14,lings,And she was barred from it by what she was wont to worship apart from God. Verily she was from a disbelieving people. [SA]
27,15,lings,"It was said unto her: Enter the palace. And when she saw it she thought it a deep of water, and she bared her legs. He said: A palace is it indeed, made smooth, of glass. She said: My Lord, verily I have wronged myself, and with Solomon do I surrender unto God, the Lord of the worlds. [UM]"
27,16,lings,"She was told: Enter the courtyard; and when she saw it she reckoned it to be a pool of water and bared her legs. He said: It is a courtyard made smooth with glass. She said: O my Lord, verily I have done wrong unto my soul, and I surrender with Solomon unto God, the Lord of the Worlds. [SA]"
27,17,lings,Sources Used
27,18,lings,• Unpublished Material (1938-2005) [UM]
27,19,lings,BOOKS
27,20,lings,• The Book of Certainty (1952) [BC]
27,21,lings,• A Sufi Saint of the Twentieth Century (1961) [SS]
27,22,lings,• What is Sufism (1975) [WS]
27,23,lings,• The Quranic Art of Calligraphy and Illumination (1976) [QACI]
27,24,lings,• Muhammad (1983) [M]
27,25,lings,• Symbol and Archetype (1991) [SA]
27,26,lings,• Sufi Poems (2004) [SP]
27,27,lings,• Mecca (2004) [Mec.]
27,28,lings,• Return to the Spirit (2005) [RS]
27,29,lings,• Splendours of Qur’an Calligraphy and Illumination (2005) [SQCI]
27,30,lings,ARTICLES
27,31,lings,• “Proofs of Islam”(1954). Islamic Cultural Centre. [PI]
27,32,lings,"• “The Islamic and Christian Conceptions of the March of Time” (1954) The Islamic Quarterly, Vol.1 No.4. [ICCT]"
27,33,lings,"• “The Origins of Sufism (1956) The Islamic Quarterly, Vol.III No.1 [OS]"
27,34,lings,• “Sufism”: Religion in the Middle East (1969); ed.A.J. Arberry [S]
27,35,lings,• “Sufi Answers to Questions On Ultimate Reality”: Studies in Comparative Religions 1979 Summer/Autumn [SCR-SA]
27,36,lings,• “The Nature and Origin of Sufism”: Islamic Spirituality (1985) [NOS]
27,37,lings,"• “Mystical Poetry”: The Cambridge History of Arabic Literature, Vol.2 (1990) [MP]"
27,38,lings,LECTURES
27,39,lings,• “The Quranic Doctrine of the Afterlife” [L-QD]
27,40,lings,• “The Quranic Origins of Sufism” [L-QOS]
27,41,lings,• “Human Origins and Destinies According to the Great Religions of the World” [L-HOD]
27,42,lings,• “Metaphysics and the Perennial Philosophy” [L-MPP]
27,43,lings,• “An Introduction to Islam” [L-II]
27,44,lings,• “The Universality of the Quran” [L-UQ]
27,45,lings,• Private Talks [L-PT]
27,46,lings,Books without Quranic Ayaat
27,47,lings,• Collected Poems
27,48,lings,• Ancient Beliefs and Modern Superstitions
27,49,lings,• The Eleventh Hour
27,50,lings,• The Secret of Shakespeare
27,51,lings,Articles without Quranic Ayaat
27,52,lings,• “Signs of the Times”: Studies in Comparative Religions 1970 Winter
27,53,lings,"• “Ibn Aliwah” Encyclopedia of Islam, Second Edition"
27,54,lings,"• “Kabd” Encyclopedia of Islam, Second Edition"
28,1,lings,"Verily thou guidest not whom thou lovest, but God guideth whom He will.... [M]"
28,2,lings,"God createth what He will, according to His Choice.... [SS]"
28,3,lings,"Say: Have ye thought if God made night everlasting upon you till the Day of the Resurrection, who is a god beside God to bring you light? Will ye then not hear? [M]"
28,4,lings,"Say: Have ye thought, if God made day everlasting upon you till the Day of the Resurrection, who is a god beside God to bring you a night wherein to rest? Will ye not then see? [M]"
28,5,lings,"And of his mercy hath he made for you night and day, that therein ye may rest and that ye may go seek His favours, and that ye may be thankful. [M]"
28,6,lings,Verily He who hath made binding upon thee the Koran will bring thee home once more.... [M]
28,7,lings,…there is no God but He: all things are perishable but His Face.... [OS]
28,8,lings,…everything perisheth but His Face.... [SS] [WS]
28,9,lings,…all things perish but His Face.... [S]
28,10,lings,"…there is no god save Him. Everything will perish save His Face. His is the command, and unto Him ye will be brought back. [NOS]"
28,11,lings,Sources Used
28,12,lings,• Unpublished Material (1938-2005) [UM]
28,13,lings,BOOKS
28,14,lings,• The Book of Certainty (1952) [BC]
28,15,lings,• A Sufi Saint of the Twentieth Century (1961) [SS]
28,16,lings,• What is Sufism (1975) [WS]
28,17,lings,• The Quranic Art of Calligraphy and Illumination (1976) [QACI]
28,18,lings,• Muhammad (1983) [M]
28,19,lings,• Symbol and Archetype (1991) [SA]
28,20,lings,• Sufi Poems (2004) [SP]
28,21,lings,• Mecca (2004) [Mec.]
28,22,lings,• Return to the Spirit (2005) [RS]
28,23,lings,• Splendours of Qur’an Calligraphy and Illumination (2005) [SQCI]
28,24,lings,ARTICLES
28,25,lings,• “Proofs of Islam”(1954). Islamic Cultural Centre. [PI]
28,26,lings,"• “The Islamic and Christian Conceptions of the March of Time” (1954) The Islamic Quarterly, Vol.1 No.4. [ICCT]"
28,27,lings,"• “The Origins of Sufism (1956) The Islamic Quarterly, Vol.III No.1 [OS]"
28,28,lings,• “Sufism”: Religion in the Middle East (1969); ed.A.J. Arberry [S]
28,29,lings,• “Sufi Answers to Questions On Ultimate Reality”: Studies in Comparative Religions 1979 Summer/Autumn [SCR-SA]
28,30,lings,• “The Nature and Origin of Sufism”: Islamic Spirituality (1985) [NOS]
28,31,lings,"• “Mystical Poetry”: The Cambridge History of Arabic Literature, Vol.2 (1990) [MP]"
28,32,lings,LECTURES
28,33,lings,• “The Quranic Doctrine of the Afterlife” [L-QD]
28,34,lings,• “The Quranic Origins of Sufism” [L-QOS]
28,35,lings,• “Human Origins and Destinies According to the Great Religions of the World” [L-HOD]
28,36,lings,• “Metaphysics and the Perennial Philosophy” [L-MPP]
28,37,lings,• “An Introduction to Islam” [L-II]
28,38,lings,• “The Universality of the Quran” [L-UQ]
28,39,lings,• Private Talks [L-PT]
28,40,lings,Books without Quranic Ayaat
28,41,lings,• Collected Poems
28,42,lings,• Ancient Beliefs and Modern Superstitions
28,43,lings,• The Eleventh Hour
28,44,lings,• The Secret of Shakespeare
28,45,lings,Articles without Quranic Ayaat
28,46,lings,• “Signs of the Times”: Studies in Comparative Religions 1970 Winter
28,47,lings,"• “Ibn Aliwah” Encyclopedia of Islam, Second Edition"
28,48,lings,"• “Kabd” Encyclopedia of Islam, Second Edition"
29,1,lings,…none understandeth it save the wise. [SS]
29,2,lings,…and verily the remembrance is of all things the most great.... [UM]
29,3,lings,…and certainly the invocation of God is the greatest thing.... [UM]
29,4,lings,…and verily the remembrance of Allah is greater (or infinitely great).... [UM]
29,5,lings,…the remembrance of God is greater.... [WS]
29,6,lings,…verily the ritual prayer preserveth from iniquity and abomination; but the remembrance of God is greater.... [M]
29,7,lings,…the invocation of Allah is greater.... [L-QOS]
29,8,lings,"This lower life is but a diversion and a game; and verily the abode of the Hereafter, that, that is Life, did they but know. [M]"
29,9,lings,"This lower life is naught but a pastime and a game; and verily the abode of the Hereafter, that, that is Life, did they but know. [RS] [L-QD]"
29,10,lings,"…verily the abode of the Hereafter, that, that is Life, did they but know. [SA]"
29,11,lings,"…surely, the Last Abode is Life, did they but know. [L-PT]"
29,12,lings,"Whoso striveth after Us, verily We shall lead them upon Our paths.... [SS]"
29,13,lings,Sources Used
29,14,lings,• Unpublished Material (1938-2005) [UM]
29,15,lings,BOOKS
29,16,lings,• The Book of Certainty (1952) [BC]
29,17,lings,• A Sufi Saint of the Twentieth Century (1961) [SS]
29,18,lings,• What is Sufism (1975) [WS]
29,19,lings,• The Quranic Art of Calligraphy and Illumination (1976) [QACI]
29,20,lings,• Muhammad (1983) [M]
29,21,lings,• Symbol and Archetype (1991) [SA]
29,22,lings,• Sufi Poems (2004) [SP]
29,23,lings,• Mecca (2004) [Mec.]
29,24,lings,• Return to the Spirit (2005) [RS]
29,25,lings,• Splendours of Qur’an Calligraphy and Illumination (2005) [SQCI]
29,26,lings,ARTICLES
29,27,lings,• “Proofs of Islam”(1954). Islamic Cultural Centre. [PI]
29,28,lings,"• “The Islamic and Christian Conceptions of the March of Time” (1954) The Islamic Quarterly, Vol.1 No.4. [ICCT]"
29,29,lings,"• “The Origins of Sufism (1956) The Islamic Quarterly, Vol.III No.1 [OS]"
29,30,lings,• “Sufism”: Religion in the Middle East (1969); ed.A.J. Arberry [S]
29,31,lings,• “Sufi Answers to Questions On Ultimate Reality”: Studies in Comparative Religions 1979 Summer/Autumn [SCR-SA]
29,32,lings,• “The Nature and Origin of Sufism”: Islamic Spirituality (1985) [NOS]
29,33,lings,"• “Mystical Poetry”: The Cambridge History of Arabic Literature, Vol.2 (1990) [MP]"
29,34,lings,LECTURES
29,35,lings,• “The Quranic Doctrine of the Afterlife” [L-QD]
29,36,lings,• “The Quranic Origins of Sufism” [L-QOS]
29,37,lings,• “Human Origins and Destinies According to the Great Religions of the World” [L-HOD]
29,38,lings,• “Metaphysics and the Perennial Philosophy” [L-MPP]
29,39,lings,• “An Introduction to Islam” [L-II]
29,40,lings,• “The Universality of the Quran” [L-UQ]
29,41,lings,• Private Talks [L-PT]
29,42,lings,Books without Quranic Ayaat
29,43,lings,• Collected Poems
29,44,lings,• Ancient Beliefs and Modern Superstitions
29,45,lings,• The Eleventh Hour
29,46,lings,• The Secret of Shakespeare
29,47,lings,Articles without Quranic Ayaat
